898.67000	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
898.72200	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
898.77400	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
898.82500	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
898.87600	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
898.92800	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
898.97900	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
899.03100	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
899.08200	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
899.13400	23.40000	860.58500	241.18740	2446.71509	1343.01636	0.35567
899.18500	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.23600	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.28700	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.33800	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.38900	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.44000	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.49100	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.54200	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.59300	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.64400	23.40000	860.58500	241.18740	2446.54932	1343.04895	0.35586
899.69500	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
899.74600	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
899.79700	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
899.84800	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
899.89900	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
899.94900	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
900.00100	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
900.05200	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
900.10300	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
900.15400	23.40000	860.58500	241.18740	2446.72998	1343.13220	0.35778
900.20600	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.25800	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.30900	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.36000	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.41100	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.46300	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.51400	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.56500	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.61700	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.66800	23.40000	860.58500	241.18740	2446.73535	1342.98767	0.35291
900.71800	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
900.77000	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
900.82100	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
900.87200	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
900.92400	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
900.97400	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
901.02600	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
901.07800	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
901.13000	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
901.18100	23.40000	860.58500	241.18740	2446.69165	1343.24048	0.35897
901.23300	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.28400	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.33600	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.38800	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.44100	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.49300	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.54600	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.59700	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.64900	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.69900	23.40000	860.58500	241.18740	2446.73608	1343.20996	0.36048
901.75000	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
901.80100	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
901.85200	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
901.90300	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
901.95500	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
902.00600	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
902.05800	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
902.10900	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
902.16100	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
902.21300	23.40000	860.58500	241.18740	2446.75366	1343.28772	0.35988
902.26300	23.40000	860.58500	241.18740	2446.77686	1343.08875	0.35359
