628.50100	22.64430	478.98100	207.42110	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.55000	22.64440	478.98100	207.42700	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.60000	22.64440	478.98100	207.42700	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.65100	22.64440	478.98100	207.43290	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.70100	22.64440	478.98100	207.42110	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.75200	22.64440	478.98100	207.42700	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.80200	22.64440	478.98100	207.42700	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.85200	22.64440	478.98100	207.43290	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.90300	22.67450	478.98100	207.42700	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
628.95400	22.67450	478.98100	207.42700	1923.96533	1662.31384	0.72640	1517.43164	1362.70483	0.72752	1465.74744	979.28265	0.23753	2616.14404	1011.12274	0.77068	2478.50342	2559.06665	0.72505	2861.08643	2321.82983	0.74016
629.00400	22.67450	478.98100	207.43290	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.05400	22.67450	478.98100	207.43290	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.10400	22.67450	478.98100	207.42700	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.15400	22.67450	478.98100	207.42700	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.20600	22.67450	478.98100	207.43290	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04262	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.25500	22.67450	478.98100	207.42110	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.30600	22.67450	478.98100	207.42110	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.35600	22.67450	478.98100	207.43290	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.40700	22.66210	478.98100	207.42700	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.45700	22.66210	478.98100	207.42700	1923.85193	1663.03821	0.72975	1517.63586	1362.63135	0.72412	1465.95081	979.11340	0.04261	2616.13208	1010.68524	0.77345	2478.59985	2559.09717	0.72375	2861.10010	2321.22168	0.74330
629.50700	22.66210	478.98100	207.42110	1924.10925	1662.72937	0.71849	1517.52527	1362.40967	0.72504	1465.58936	979.20612	0.19814	2616.15747	1010.70984	0.75745	2478.57764	2558.98047	0.72723	2860.98340	2321.28662	0.73525
