848.00400	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.06000	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.11600	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.17200	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.22900	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.28900	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.34500	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.40400	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.46000	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.51600	23.35000	860.58500	240.88910	2462.75317	1346.39441	0.48396
848.57300	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
848.62900	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
848.68500	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
848.74200	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
848.79900	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
848.85500	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
848.91100	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
848.96800	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
849.02400	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
849.08000	23.35000	860.58500	240.88910	2462.61279	1346.12061	0.48322
849.13700	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.19300	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.25000	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.30600	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.36200	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.41900	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.47500	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.53200	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.58900	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.64500	23.35000	860.58500	240.88910	2462.71411	1346.03223	0.48326
849.70100	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
849.75700	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
849.81300	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
849.87000	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
849.92600	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
849.98200	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
850.03800	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
850.09400	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
850.15000	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
850.21100	23.35000	860.58500	240.88910	2462.78149	1346.24438	0.48528
850.26700	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.32400	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.38000	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.43600	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.49200	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.54800	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.60400	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.66000	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.71700	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.77300	23.35000	860.58500	240.88910	2462.66431	1346.40259	0.48383
850.83000	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
850.88700	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
850.94300	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
850.99900	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
851.05500	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
851.11100	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
851.16700	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
851.22400	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
851.28100	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
851.33700	23.35000	860.58500	240.88910	2462.66455	1346.18420	0.47923
851.39300	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.44900	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.50500	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.56100	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.61800	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.67500	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.73200	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.78900	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.84500	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.90100	23.35000	860.58500	240.88910	2462.78174	1346.21277	0.48825
851.95900	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.01500	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.07200	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.12800	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.18400	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.24100	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.29700	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.35300	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.40900	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.46600	23.35000	860.58500	240.88910	2462.62378	1346.15222	0.48199
852.52300	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.57900	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.63600	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.69200	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.74900	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.80500	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.86200	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.91900	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
852.97600	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
853.03200	23.35000	860.58500	240.88910	2462.73560	1345.89954	0.48405
853.08900	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.14400	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.20100	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.25800	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.31600	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.37200	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.42800	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.48500	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.54100	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.59700	23.35000	860.58500	240.88910	2462.66748	1346.09546	0.48153
853.65300	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
853.70900	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
853.76600	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
853.82300	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
853.88000	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
853.93600	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
853.99300	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
854.04900	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
854.10700	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
854.16400	23.35000	860.58500	240.88910	2462.65991	1346.29993	0.48289
854.22000	23.35000	860.58500	240.88910	2462.68384	1346.16150	0.48032
