123.84700	22.46260	476.82800	217.28610	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
123.89900	22.46260	476.82800	217.28610	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
123.94700	22.46260	476.82800	217.28010	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.00000	22.46260	476.82800	217.28610	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.04800	22.46260	476.82800	217.28010	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.09900	22.43640	476.82800	217.28010	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.14700	22.43640	476.82800	217.28010	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.19900	22.43640	476.82800	217.28010	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.24800	22.43640	476.82800	217.27420	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.30100	22.43640	476.82800	217.27420	2552.75757	1713.51648	0.17370	2630.76855	1375.45129	0.16597	1880.77979	1554.16992	0.17061
124.34900	22.43640	476.82800	217.27420	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.40100	22.43640	476.82800	217.28010	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.44900	22.43640	476.82800	217.28010	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.50000	22.43640	476.82800	217.28010	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.54800	22.43640	476.82800	217.27420	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.59700	22.43640	476.82800	217.28010	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.64500	22.43640	476.82800	217.29200	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.69300	22.43640	476.82800	217.28010	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.74100	22.43640	476.82800	217.29200	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.78900	22.43640	476.82800	217.29200	2552.77271	1713.90234	0.18084	2630.71753	1375.55408	0.16051	1880.97986	1554.56543	0.16577
124.83800	22.43640	476.82800	217.28010	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
124.88600	22.43640	476.82800	217.27420	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
124.93400	22.43640	476.82800	217.28010	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
124.98700	22.43640	476.82800	217.28010	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
125.03500	22.43640	476.82800	217.28610	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
125.08500	22.43650	476.82800	217.29200	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
125.13300	22.43650	476.82800	217.28010	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
125.18100	22.43650	476.82800	217.28010	2552.74683	1713.65601	0.17177	2630.70898	1375.50903	0.15925	1880.84863	1554.32007	0.16753
