2552.82031	2630.59961	1880.82947
2552.82031	2630.59961	1880.82947
2552.82031	2630.59961	1880.82947
2552.82031	2630.59961	1880.82947
2552.82031	2630.59961	1880.82947
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.86621	2630.61792	1880.68140
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.79541	2630.54736	1880.67688
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.88867	2630.60278	1880.55432
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.81177	2630.61206	1880.70642
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.77051	2630.55273	1880.83655
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.75903	2630.61035	1880.70093
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.69312	2630.68188	1880.78101
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.78467	2630.60547	1880.77686
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.80640	2630.60742	1880.97620
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.82861	2630.62573	1881.03711
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.83301	2630.65430	1880.90076
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.97412	2630.66479	1880.70239
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.86768	2630.68384	1880.61560
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.95752	2630.70996	1880.82080
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.89551	2630.66943	1880.70703
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.86816	2630.67700	1880.68665
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.87256	2630.62646	1880.84827
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.89917	2630.74268	1880.63953
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.85205	2630.67773	1880.69128
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.95532	2630.68530	1880.70447
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.89941	2630.73779	1880.89954
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.91626	2630.71313	1880.72290
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.90356	2630.75317	1880.71558
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.94531	2630.70459	1880.79211
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.91748	2630.67944	1880.79199
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2552.83569	2630.73560	1880.81262
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2553.01855	2630.80933	1880.88647
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.89819	2630.68384	1880.57629
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.97363	2630.75806	1880.73926
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.95605	2630.72217	1880.91272
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.87329	2630.72266	1880.47302
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.94263	2630.72632	1880.69727
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92749	2630.70044	1880.86377
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.92651	2630.68750	1880.52673
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.89160	2630.75000	1880.66577
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95020	2630.71167	1880.66870
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.95581	2630.71387	1880.67529
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.92993	2630.70239	1880.68188
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.89990	2630.66162	1880.77917
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86743	2630.71948	1880.75647
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.86719	2630.68213	1880.54468
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.89331	2630.72437	1880.50098
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.92554	2630.75146	1880.69116
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.99292	2630.79907	1880.69446
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.90479	2630.72412	1880.62305
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.86890	2630.77051	1880.61401
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.90747	2630.75806	1880.78345
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.87769	2630.73511	1880.67261
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86792	2630.68530	1880.37463
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86548	2630.64233	1880.70959
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.86987	2630.69824	1880.77637
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.79370	2630.71973	1880.63818
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.90796	2630.72168	1880.71753
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.86426	2630.71313	1880.73560
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.88062	2630.73169	1880.47913
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.91479	2630.71655	1880.60791
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.86475	2630.72803	1880.53442
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.80981	2630.69141	1880.65186
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.83716	2630.74756	1880.73218
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.89307	2630.73560	1880.66663
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.86890	2630.77100	1880.61426
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.89404	2630.74463	1880.60840
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.86206	2630.77808	1880.69519
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.90234	2630.77515	1880.58057
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.83228	2630.79932	1880.76941
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.87085	2630.78467	1880.67627
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86597	2630.66162	1880.69055
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86304	2630.64648	1880.72034
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.86011	2630.71411	1880.52026
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.81226	2630.66602	1880.41821
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
2552.86230	2630.69873	1880.65906
