0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
0.00000	0.00000
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1646.01074	1681.63318
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.63293	1680.57324
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.99219	1681.70264
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1645.10254	1681.13489
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1646.09021	1681.23621
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1645.44971	1680.50305
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1646.23401	1681.25818
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1645.82922	1680.90527
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1646.22412	1681.33154
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.77307	1681.48792
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.05115	1680.80823
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.59558	1681.06934
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.84082	1681.03931
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1645.29712	1681.07397
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1646.26123	1681.38281
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.52991	1680.78809
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1645.34631	1681.03931
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1646.18347	1681.39148
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1645.31812	1680.69177
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1646.24377	1681.31958
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1645.43994	1680.57861
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1646.15039	1681.43567
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.64697	1680.68982
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.99927	1681.25928
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.73926	1680.86035
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.70642	1680.83960
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.88403	1681.00598
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.57935	1680.96350
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1645.89319	1681.58496
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1646.05933	1681.61743
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.07227	1680.73389
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.73706	1681.18835
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.97925	1681.50952
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.72778	1681.37317
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.96936	1681.60413
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1645.73279	1680.56543
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1646.14673	1681.80225
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.81067	1681.32825
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1645.32837	1680.89722
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1646.10083	1681.34668
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.32996	1681.04907
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.81055	1681.05273
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1645.79749	1681.55176
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1646.15857	1681.45935
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.61316	1680.79883
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1645.79358	1680.95496
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1646.18750	1681.39795
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1644.90417	1680.90479
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.63000	1682.38147
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1646.07910	1681.04675
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1645.88916	1681.15613
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.20483	1681.75879
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.03577	1681.43152
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.10425	1680.91626
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.13342	1681.29822
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1646.39941	1681.71667
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.68274	1681.39978
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1645.71667	1681.22961
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.36548	1681.95557
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1646.10449	1681.49707
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.97046	1681.23413
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1645.87817	1680.82532
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1646.28271	1681.35339
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1645.49707	1680.79492
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1646.22205	1681.85999
1645.48950	1680.74109
1645.48950	1680.74109
1645.48950	1680.74109
1645.48950	1680.74109
1645.48950	1680.74109
1645.48950	1680.74109
1645.48950	1680.74109
